100200951,OUG Parklane,1200,3
100200934,Regalia Residence,2100,1
100200596,KL Traders Square,1450,4
99145518,Putra Suria Residence,1350,3
100200508,The Birch,1600,2
100200502,Sri Intan 2,1300,3
100018394,Taman Connaught,1500,2
100200283,Flat Danau Kota,950,3
100200097,Anjung Hijau,1950,3
98810858,Heritage Condominiun,1600,3
100139504,Pangsapuri Seroja (Laman Rimbunan),750,3
100199929,Central Residence - Sg Besi,1600,2
100200060,M3 Residency,1700,3
100199906,Residensi Jalilmas,1200,3
100199739,The Elements,2100,2
100199867,PV9 Residences - Taman Melati,2200,3
99886430,M Centura,1200,2
100199448,PPA1M Bukit Jalil,1300,3
100133748,M Centura Sentul,1400,2
100199310,Pertama Residency,1500,1
100199201,Dorsett Residences Sri Hartamas,2100,2
100199199,Changkat View Condominium,1900,3
100199053,Winner Court A,1000,3
100199122,Cendana Apartment,900,3
100199109,Emerald Hills,2000,2
100198885,Prisma Cheras,1000,1
100198975,Residensi Vista Wirajaya,1700,3
100198971,Pangsapuri Seroja,750,3
99409396,288 Residency,2450,4
100198708,Majestic Maxim,1500,2
100198739,Majestic Maxim,1600,2
96504257,De Tropicana,350,3
98141329,Seri sentosa old Klang road,650,3
100198524,The Loft - ZetaPark,1250,1
98212009,Rampai Court,1200,2
100198621,Platinum Splendor Residensi Semarak,1500,3
100138045,The Ooak (Kiara 163),2800,1
100198594,The Henge Kepong,1800,4
99508164,3 Towers,2300,1
100198252,Mont Kiara Astana,3900,3
100198372,M3 Residency,1500,3
100198335,Residensi Platinum Teratai,2000,3
100198327,Midah Ria,1350,3
100198007,Awana Puri Condominiums,1450,3
100198072,Residensi Kerinchi,1900,3
100198024,Kenari Apartment (Taman Melati),1200,3
100197950,Putra Villa,1800,3
100197700,Royal Regent (Sri Putramas 3),1900,3
100197728,28 Boulevard,2100,2
100197647,Serini Melawati,1600,2
100197629,Residensi Vista Wirajaya,1600,3
100197610,Widuri Impian,1700,3
99765412,Perdana Puri,1100,3
100197572,Residensi Jalilmas,1200,3
100197537,Mahsuri Apartment (Setiawangsa),1200,3
100197294,Rivercity Condominium,1500,3
100197247,Eco Sky,1600,2
100197225,Maxim Residences,1400,3
100196594,Bayu Sentul Condominium,1800,3
100196569,Abadi Villa,1700,3
95316725,Angkupuri,2600,3
100195961,Residensi Seri Wahyu - Jalan Kuching KL,1200,3
98895603,Sutera Maya,1500,4
100195909,Residensi Vista Wirajaya,1700,3
100196121,Cheras Ria,700,3
98699156,Seri Mas (Cheras),1300,3
100195895,Widuri Impian,1700,3
99888000,Residensi Vista Wirajaya,1500,3
100195865,The Park 2 - Pavilion Bukit Jalil,3200,3
98860706,THE FENNEL AT SENTUL EAST,2400,3
98317615,THE FENNEL AT SENTUL EAST,1800,3
99885915,Pearl Suria,2600,3
100195243,Residensi Vista Wirajaya,1800,3
100195311,Sri Kinabalu,1800,4
99252019,Pavilion Hilltop - Mont Kiara,4700,3
100195187,Residensi Wangsamas,1550,3
100195284,Vista Amani,1600,4
99968215,Mawar Sari,1500,3
100195119,D'Suria Condominium,2400,4
100195076,Mentari Condominium,1700,3
100194864,Kenari Court,1200,3
100195006,The Park Sky Residence - Bukit Jalil City,3700,3
100194991,Inwood Residences - Pantai Sentral Park,4000,4
100194954,Pangsapuri Teratak Muhibbah 2,950,3
100194625,PPA1M Bukit Jalil,1950,4
100194815,M Centura,2500,3
100194415,Majestic Maxim,1400,2
100194204,The Leafz,2200,2
99512994,38 Bidara,2100,2
71057438,38 Bidara,1400,1
100194082,The Era,2450,2
100193780,Majestic Maxim,1000,2
99069384,Desa Tun Razak,750,2
98107920,Sri Jelatek Condominium,1400,3
100018171,Taman Connaught,1700,3
100193339,TR Residence,200,1
100193312,Riverville Residences,2600,3
100193283,Bukit Pandan 2,1400,2
100193257,PPA1M Bukit Jalil,1700,4
99170788,The Colony by Infinitum,1900,1
100192951,The Birch,1800,2
99569316,Residensi Gurneymas,1400,3
100193070,Flat Taman Melati,950,2
97551458,Flat Taman Melati,2800,3
99999357,Taman Segar,730,3
100192516,Residensi Pandanmas 2,1700,3
100192432,Connaught Avenue,1500,3
100192356,Sri Mutiara,1300,2
100192279,Anjung Hijau,1800,3
100061366,Sri Ledang,1600,4
100005678,Fera Residence - The Quartz - Wangsa Maju,1700,3
100192081,Unio Residence,1700,2
100192162,Desa Satu,1000,3
100192011,Majestic Maxim,1500,2
42927744,Majestic Maxim,900,3
100191447,Chymes - Gurney,2600,2
100191080,Bayu Andaman,1700,3
100190977,Fera Residence - The Quartz - Wangsa Maju,2800,3
100190476,KL Traders Square Residences,2200,4
100131356,Setia SKY Residences,2900,1
100190384,Dahlia Apartment (Ampang),1100,3
100190336,Cendana Apartment,900,3
100190262,Majestic Maxim,1400,2
100190258,Majestic Maxim,1300,2
100190252,Majestic Maxim,1400,2
100190245,Aliran Damai Apartments,650,3
100190166,Menara Duta 2,1800,4
100190126,M Centura,1400,3
100190125,M Centura,1500,3
100190101,Legasi Kampong Bharu,3200,3
100189987,Unio Residence,1700,2
100189962,Tuan Residency,1350,3
99785760,Pangsapuri Cemara (Cheras),1200,3
93790640,Pangsapuri Cemara (Cheras),4000,4
100189698,Delima J Apartment,1400,3
100189806,Majestic Maxim,1600,2
100189726,Majestic Maxim,1500,2
100189564,Residensi Pandanmas 2,1700,3
100189286,Unio Residence,1650,2
100189397,Putra Ria Apartment,1400,2
100189220,Residensi Puchongmas,1400,3
100189134,Fera Residence - The Quartz - Wangsa Maju,2800,3
97352442,Sentul Village,1450,3
100188979,Residensi Wangsamas,1450,3
100031953,M Centura,1250,2
100189096,Arena Green,580,3
99436822,TR Residence,1800,1
99436841,TR Residence,1800,1
99436808,TR Residence,1800,1
99676112,The Holmes 2,1700,3
99812052,M Centura,1800,3
100129547,Sri Kenangan,1500,4
100006117,Warisan City View,700,3
100187941,J.dupion,3099,3
100187642,Platinum OUG Residence,1799,3
100187543,UBN Tower,2100,1
98614378,Ativo Suites - Damansara Avenue,1800,1
100187583,Menara Avenue,3500,3
100187276,Sri Kenangan,1600,4
100187271,Rampai Court,950,2
98490563,Anggun Residences,3700,2
99134911,Lavile,1250,1
100092212,Residensi Seri Wahyu - Jalan Kuching KL,1200,3
100129094,Legasi Kampong Bharu,3200,3
98562005,D'Sand Residence - Old Klang Road - KL Eco City,2200,3
99634473,UNA Serviced Apartment - Peel,3299,3
100187025,PV9 Residences - Taman Melati,650,4
99708243,Inspirasi Mont Kiara,2700,3
100149981,Sentul Village Mercury Service Apartment,1750,3
100186824,Majestic Maxim,1400,2
100186760,Seasons Garden Residences - Wangsa Maju,1400,3
100186816,Continew Condominium,2200,1
99652255,Casa Ria (Cheras),1300,3
99782166,Platinum OUG Residence,1200,3
99207835,Bam Villa,1350,2
100128557,THE FENNEL AT SENTUL EAST,3100,3
99981417,Eco Sky,1700,2
100155334,PV9 Residences - Taman Melati,1650,3
100022574,Greenview Apartments,1000,3
100186040,Regalia Residence,2000,1
100186033,The Andes Condo Villa - Bukit Jalil,1900,3
100186194,Residensi Wirajaya 2 Taman Melati,1700,3
99608806,Tuan Residency,1600,3
99995270,The Henge Kepong,1700,3
99995305,The Henge Kepong,2000,3
100186013,Shamelin Bestari,1600,3
100186152,PPA1M Bukit Jalil,1800,4
100057676,Sri Kenangan,1500,4
96501822,Sri Kenangan,2100,3
100185908,Southlink,1850,1
100185868,M3 Residency,1700,3
100185831,M Centura,1200,2
98871534,M Centura,1600,3
100185772,Taman Sri Sentosa,1200,3
100185765,Sentul Village Mercury Service Apartment,1500,3
100062864,Residensi Desa Satumas,1599,3
100176016,Damai Hillpark,1600,3
100166710,OG Heights,1300,2
100175897,The Park 2 - Pavilion Bukit Jalil,3300,3
97972969,The Park 2 - Pavilion Bukit Jalil,2300,3
98181494,The Park 2 - Pavilion Bukit Jalil,1800,2
100185573,PV9 Residences - Taman Melati,2100,3
100168890,Pangsapuri Sri Penara,900,3
100185256,The Haute,2000,3
100185238,The Birch,2000,2
100185351,Kelumpuk Melati,850,2
97402111,Kelumpuk Melati,2000,3
100009567,PV9 Residences - Taman Melati,1450,3
100185004,Impiana Sky Residensi,1600,3
93378679,Zen Suites - Zetapark,1200,1
100185117,Kuchai Entrepreneurs Park,1100,2
98870317,Kuchai Entrepreneurs Park,2500,2
97971327,Kuchai Entrepreneurs Park,2100,3
99094675,Kuchai Entrepreneurs Park,2600,3
100185034,The Holmes 2,1600,3
98178434,The Holmes 2,2300,3
100184844,United Point Residence - North Kiara,2400,4
100184673,Teratai Mewah Condominium,1600,3
100184822,Le Chateau,1200,3
98181132,Le Chateau,1500,3
100184769,Delima J Apartment,1500,3
100184634,Suria - North Kiara,1500,2
98860965,The Z Residence,2400,3
99736288,Lavile,3000,3
99902456,Kepong Sentral Condominium,1200,3
100184440,M Centura,1800,3
100184422,Maytower,1200,1
100184415,The Hipster - Taman Desa,1700,3
100184400,Teratai Mewah Apartment,1300,3
99094117,Lavile,3300,3
98095837,Residensi Sefina Mont Kiara,3800,4
100184509,Amber (Kepong),850,3
99975836,Pandan Court,1550,3
100184484,Megan Setapak,1300,3
98886386,Pandan Ria Apartment (Block D),850,3
100184483,Enau Court,3700,3
98054382,Southbank Residence,2000,3
100184345,Majestic Maxim,1400,2
100184458,Plaza Damas,1500,1
98604557,Plaza Damas,2000,3
99736425,Lavile,3700,3
100184215,The Holmes 2,1700,3
99772869,Jalil Damai,1400,3
100184182,Changkat View Condominium,2000,3
99813613,The Troika,10000,4
99826479,The Goodwood Residence,4400,4
99813570,Inspirasi Mont Kiara,3500,3
99813760,Inwood Residences - Pantai Sentral Park,4000,3
100184247,Residensi Suria Pantai,1500,3
99539201,Lavile,2500,3
99558337,Residensi Puchongmas,1100,3
99746267,Seri Puteri Condominium,1600,3
100184058,Maxim Residences,1400,3
100183981,Maxim Residences,2000,3
100183909,Taman Sri Sentosa,800,3
100183866,Melur Apartment (Sentul),100,1
100183708,Casa Residency,3000,3
100183653,Majestic Maxim,1900,3
99970847,V Residence Suites,2700,2
99603331,Infiniti 3 Residences,3300,3
99930618,Three28 Tun Razak,3400,2
99926180,Three28 Tun Razak,3700,3
100183503,OBD Garden Tower,1800,2
100183517,Sofiya Residences,2100,3
100183578,Desa Green,1800,2
99932404,1C Pinang (Taman Sri Sentosa),1109,3
100183414,Ketumbar Hill,1350,3
100126505,Le Jardine,1500,3
100183399,Solaris Dutamas,2800,2
99671324,Pavilion Embassy Kuala Lumpur,4200,2
99831261,Inspirasi - Mont Kiara,3300,3
100183347,Gurney Heights,2200,3
98325582,M Centura,2500,3
100183075,M3 Residency,1700,3
100183058,Twinz Residences,2000,3
100183047,Prima Saujana,1200,3
99964644,Jalil Damai,1449,3
100175068,Rampai Court,1100,2
100182680,The Sentral Residences,3300,2
100182618,Brem Park 1,1500,3
100182722,The Birch,1600,2
97304606,Southlink,2200,2
100182527,Residensi Jalilmas,1100,3
100182520,Seri Maya,1900,3
100181963,Pantai Hillpark 5,2000,3
100182162,Vista Langkawi - PV18,1500,3
100182140,Platinum Hill PV 5,1600,4
99416833,Fortune Perdana Lakeside,1400,3
100181825,The Henge Kepong,1600,3
100181625,M Centura,1800,3
99924375,Unio Residence,2500,2
100181394,Majestic Maxim,1200,2
98565379,M City,1800,1
99557234,Residensi Pandanmas 2,1400,3
98616733,M City,2200,1
92734579,M City,2300,2
98332930,M City,2100,1
100181008,Bukit OUG Condominium,1500,4
99931031,Lavile,2700,3
100180562,Flat Pkns Au3,900,2
100180518,Southlink,2600,2
100180384,Midfields 2,1650,3
92800645,Midfields 2,7500,3
99956855,Setia SKY Residences,5000,3
100180212,Fera Residence - The Quartz - Wangsa Maju,1900,3
100180187,Casa Residency,1300,1
100079317,Putra Villa,1500,3
99720062,Riana Green East,2700,3
100179642,Residensi Akasia Permaisuri,1400,3
100178937,Mentari Condominium,1700,3
100024941,Central Residence - Sg Besi,1800,3
98494579,Desa Dua  Aprt(Lowest rental 💥🎉🔥),800,3
100178793,Mentari Condominium,1500,3
100123155,The Ridge - KL East,2450,2
100178456,SkyAwani 3 Residence - Setapak,1200,3
100178455,Wangsa Metroview,1300,3
100123079,Serini Melawati,3000,3
100178413,Mandy Villa,1500,4
100178486,Wangsa Metroview,1300,3
100178302,Majestic Maxim,1300,2
100178332,Platinum Lake PV 20,1600,3
100178401,Majestic Maxim,1400,2
99832896,3 Towers,1900,1
100178376,Danau Impian,1700,3
100178334,Rampai Court,250000,2
100178175,Wangsa Metroview,1300,3
100178104,Rampai Court,250000,2
100177958,Seri Maya,2000,3
96746826,The Westside Two,3200,2
99159801,The Westside Two,2000,3
86611829,Season Garden Residence,1700,4
100177818,Mont Kiara Pelangi,3500,3
99423065,Season Garden Residence,1500,4
100046768,RSGC View,2000,4
100177518,Legasi Kampong Bharu,3500,3
100177291,Tiara Mutiara 2,1500,3
100177215,Bayu Tasik 1,1500,3
100097142,Heritage Condominiun,1300,3
100177172,KL Traders Square Residences,2300,4
100122349,Sri Tioman II,1300,2
99660508,Vista Amani,1500,4
100176795,3 Residen,2600,2
100176872,One Maxim,1700,3
100176845,Emerald Hills,1900,2
100176640,Inspirasi Condominium Mont Kiara,3700,3
100176549,Connaught Avenue,1300,3
100176530,Pandan Perdana,800,2
100176526,Residensi Wangsamas,1600,3
99442159,Vue Residences,1900,2
100176520,Infiniti Residences - Wangsa Maju,2600,3
100176517,Infiniti Residences - Wangsa Maju,2800,3
100176497,Sofiya Residences,1700,3
100176312,Monte Bayu,1700,3
100176285,Platinum OUG Residence,1200,3
100176391,M Centura,1900,3
100176215,Sofiya Residences,1500,3
98696163,KL Gateway Premium Residences,2500,2
99677580,Prima Midah Heights,1600,4
99811647,Seksyen 2 Wangsa Maju Flat Block D,850,2
99809509,Residensi Pandanmas 1,1700,3
99902717,The Vyne,1700,2
100176096,KL Traders Square Residences,1500,4
100176059,Majestic Maxim,1400,2
97089673,Winner Heights,1100,3
100176173,Vila Vista,5800,4
100176163,Platinum OUG Residence,1300,3
100176147,Danau Idaman,1300,3
100176120,Pangsapuri Permai,900,3
98853410,Pangsapuri Permai,2050,3
99947863,Dahlia Apartment (Ampang),1100,3
100176115,Platinum OUG Residence,1400,3
100176009,D'Suria Condominium,2400,3
100176003,M Centura,1500,3
100175866,The Era,3200,3
100175855,Dua Menjalara,2500,3
100175852,Inspirasi Mont Kiara,2950,3
100175837,M Centura,2490,3
99145807,M Centura,1500,3
100175977,Residency V,2200,3
100175810,Reizz Residence,2400,2
99179052,Saville,1600,3
100175764,Majestic Maxim,1600,3
100175758,M Centura,1850,3
100175754,Arte Mont Kiara,2998,2
100175745,Court 28 - KL City,2000,2
100175743,Viva Residency,1780,2
100175712,Residensi PV 9 ,2200,3
98633321,Sutera Maya,1600,3
100175694,Saville,1700,3
100175590,Taman Setapak Indah Fasa 7,1000,3
97434733,Taman Setapak Indah Fasa 7,3500,2
100175127,Pinnacle (Sri Petaling),2300,3
100175067,Casa Idaman,1500,3
100175074,Pinnacle (Sri Petaling),2050,3
100175051,sky awani 3,1300,3
100175156,8 Kinrara,2900,3
100174822,The Scott Garden,1299,1
100174829,Lido Residency,2000,2
99909001,Residensi Gurneymas,1300,3
100174644,Royal Domain Sri Putramas 2,1800,3
100174584,Taman Setapak Indah Fasa 7,1000,3
99207653,Parkhill Residence Bukit Jalil,1900,3
100174076,Infiniti 3 Residences,2200,3
100174238,Mercu Summer Suites - Kuala Lumpur,2000,1
100174220,Centrio SOHO - Pantai Hillpark,2350,1
100174183,Majestic Maxim,1600,2
100068206,Casa Green (Bukit Jalil),1550,3
99993368,Maytower,1800,1
95431513,Platinum Splendor Residensi Semarak,1500,4
93950722,Lido Residency,1600,2
100174002,Infiniti 3 Residences,2500,3
100173619,Flat Danau Kota,1100,3
100173604,Damai Hillpark,1600,3
99951274,PV18 Residence,1600,3
100173519,Villa Putra Putri,1400,2
100173629,M Centura,1700,3
100173298,Kaleidoscope,2500,3
100173433,3 Residen,2600,2
100173351,The Nest Residences,2200,3
100042815,Rica Residence Sentul,2200,2
98919676,TR Residence,2500,2
100172873,Nuri Court,1200,3
99813090,Parkview Service Apartment,2400,1
99014648,Platinum Splendor Residensi Semarak,1699,4
99208198,The Hipster - Taman Desa,2350,3
99706702,Kiara Ville,4900,3
99999992,Seasons Garden Residences - Wangsa Maju,1599,3
100172921,Mutiara Magna,950,3
100172916,Anjung Hijau,1950,3
99690421,G Residence - Desa Pandan,2700,2
100172453,The Lumayan Apartment,1600,3
100172232,Bayu Tasik 2,1500,3
96833276,Platinum Splendor Residensi Semarak,1800,3
100171968,Residency V,2200,3
100172146,Setia SKY Residences,4500,4
100172083,Southbank Residence,1900,2
96988487,Platinum Splendor Residensi Semarak,2000,4
99606631,G Residence - Desa Pandan,2700,2
96801784,Platinum Splendor Residensi Semarak,1800,4
100115009,Putra Majestik,1600,3
100171912,Majestic Maxim,1500,2
100171706,M Vertica,2800,4
100171594,Solaris Parq,4500,2
100171690,Residensi Kepongmas 2,1200,3
100171496,Cerrado,1600,3
100171637,Legasi Kampong Bharu,3300,3
100171633,The Veo - Kuala Lumpur,4300,3
99697716,Queensville,1500,1
100171397,Wangsa 9 Residency,4500,3
100171393,Casa Idaman,1400,3
100171469,28 Boulevard,1600,1
100171339,Bayu Sentul Condominium,1800,3
100171314,Dahlia Apartment (Ampang),1100,3
100171280,Emerald Hills,2000,2
100171438,Lavile,2600,2
100171197,Delima J Apartment,1400,3
100171248,Bayu Tasik 1,1300,3
100171431,The Sky Residence - Shamelin,1700,2
100171423,Pantai Hillpark 5,1800,3
100171363,The Birch,2000,2
100171346,Sri Rakyat Apartment,800,3
100171277,Pangsapuri Sri Malaysia,900,3
99826344,PV9 Residences - Taman Melati,2000,4
99653993,Tiffani Kiara,2600,1
95851245,Tiffani Kiara,2500,1
87274211,Tiffani Kiara,2900,1
99471677,ViiA Residences - KL Eco City,3400,1
100170942,Mentari Condominium,1700,3
97769168,Mentari Condominium,2400,1
95851830,Mentari Condominium,2200,1
94802526,Mentari Condominium,4300,3
94802277,Mentari Condominium,2100,1
95174059,Mentari Condominium,1800,3
98430060,Parc 3,2200,2
100170902,Chelsea,1500,1
100119891,Legasi Kampong Bharu,3500,3
100170882,Fera Residence - The Quartz - Wangsa Maju,2200,3
100171035,Cengal Condominium,1550,3
100171033,Sky Awani Residensi,1300,3
100171032,Pangsapuri Desa Tenaga,1000,3
100171030,The Haute,1800,3
100171028,Damai Hillpark,1700,3
98819329,Damai Hillpark,2200,2
100171023,Lakeville Residence,2000,3
99538350,Danau Permai,2500,2
99776024,Casa Desa Condominium,2000,3
99558674,Irama Wangsa,3000,3
100170813,Vantage Point,1100,3
100170564,Mentari Condominium,1700,3
100170766,Sunway Velocity,3000,3
99844318,Lexa Residence - The Quartz WM,1650,3
99521586,Lido Residency,1600,2
100170747,Seksyen 4 Wangsa Maju Flat Block A,200000,2
100170735,Perdana Villa (Pandan Perdana),1100,2
98720945,Danau Permai,2100,2
100170407,Menara Hartamas,2300,3
100146985,Residensi Vista Wirajaya,1500,3
100170479,Majestic Maxim,1200,2
100170234,SkyMeridien Residences - Sentul East,3000,3
100170247,Invito Suites (Capri),2000,1
100170267,Inwood Residences - Pantai Sentral Park,3200,3
99576083,Danau Idaman,1700,3
98491686,Brem Park 1,1500,3
99934765,Menara Avenue,2800,2
100169996,The Scott Garden,1300,1
100170157,Suasana Lumayan,1750,4
99124270,Suasana Lumayan,2800,3
99126908,Suasana Lumayan,5000,3
95855302,Suasana Lumayan,4000,2
97768261,Suasana Lumayan,2400,2
99926344,Ascenda Residences - SkyArena Setapak,2650,3
99773583,Danau Idaman,1400,3
100169669,Legend Height,1800,3
100169873,Desa Angkasa,3200,2
98491632,Gembira Residen (G Residence),2950,3
99137729,Gembira Residen (G Residence),1600,3
100169726,Mentari Condominium,1700,3
98910561,Mentari Condominium,4500,2
98909655,Mentari Condominium,3900,2
99940497,Vue Residences,2000,3
100169361,Anjung Hijau,1900,3
100169369,Suria Stonor,7000,4
100169381,Abadi Indah,1200,3
98839040,G Residence - Desa Pandan,2300,2
100169271,Bandar Tasik Selatan (Low Cost),900,3
98584976,Pinggiran Kiara,2499,2
100168891,i-Zen - Kiara 1,3100,4
100169122,SkyLuxe On The Park,2300,3
100168875,Anyaman Residence,1700,3
100169055,i-Zen - Kiara 1,3100,4
100169039,i-Zen - Kiara 1,3300,4
97503504,i-Zen - Kiara 1,2400,4
100081049,PV18 Residence,1400,3
100168767,The Hermington,2800,4
100168574,Casa Idaman,1398,3
100168575,Bayu Sentul Condominium,1798,3
95868517,Bayu Sentul Condominium,9000,5
99789642,Laman Midah,1100,3
99054194,Laman Midah,949,3
97069161,Laman Midah,4900,2
100168628,Majestic Maxim,1400,2
99386224,Bayu Andaman,1400,3
99886242,Saville,1650,3
100097125,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,1400,3
100097252,PPA1M Bukit Jalil,1400,3
99616094,Unio Residence,2700,2
99823399,Villa Crystal,1800,3
99928403,Residensi Suria Pantai,2000,3
98612719,Residensi Suria Pantai,1800,3
99654763,The Havre - Bukit Jalil,1850,3
100168348,The Orion,2600,3
99226245,taman bukit anggerik,650,2
100168152,10 Semantan,1600,1
100168154,Platinum Splendor Residensi Semarak,2000,3
99769829,Sri Angsana Hilir,1300,3
100167891,Platinum Splendor Residensi Semarak,2300,3
99865891,Bayu Tasik 1,1400,3
100167737,Casa Green (Bukit Jalil),1700,3
100167775,M Vertica,2300,3
93120136,M Vertica,3200,3
92071021,M Vertica,7500,5
97378039,Angkupuri,2400,3
97058035,Angkupuri,1150,3
60460901,Angkupuri,1200,3
100167592,Sentul Point Suite Apartment,1500,3
99519724,Putra Suria Residence,1200,3
100087302,Queensville,1700,1
100167215,Seksyen 2 Wangsa Maju Flat Block D,1000,3
100167264,Far East Residence,2200,3
97749748,Villa Wangsamas,1700,3
100167471,M Vertica,1750,3
100167182,Mont Kiara Pines,2650,3
92736723,Sri Pelangi (Jalan Genting Kelang),288000,3
99953045,Corinthian Condominium,3300,3
99618176,Bayu Sentul Condominium,1700,4
100166918,Residensi KepongMas,1000,3
100167062,Zeta Deskye Residence,1500,3
97744467,Zeta Deskye Residence,7000,4
99929369,PV9 Residences - Taman Melati,2200,3
100166864,Taman Pertama (Cheras),1000,3
100166768,The Scott Soho,1300,1
96605938,The Scott Soho,1250,3
99928112,Platinum Lake PV 21,1200,3
100166571,10 Semantan,1600,1
100166385,Damai Hillpark,1800,3
100166553,3 Residen,2600,2
100166552,Serini Melawati,3000,3
99961647,Platinum Splendor Residensi Semarak,1700,4
95120091,M Suites,1600,1
98728749,Sinar Magna,1100,3
100166242,Residensi Kepongmas 2,1200,3
91088418,The Scott Soho,1800,1
90586277,Pangsapuri Mawar (Sentul),1500,3
97082056,Plaza Damas,1500,1
99077651,The Leafz,2000,2
99142208,Gembira Residen (G Residence),2800,3
99921787,Cerrado,1800,2
99926932,Cerrado,1600,2
99883264,Kuchai Entrepreneurs Park,1000,3
99882306,M Vertica,2800,4
95873723,Infiniti 3 Residences,5500,5
17465265,Villa Wangsamas,2000,3
18677373,Villa Wangsamas,2000,3
99955440,Villa Pawana,2000,3
100165149,PPA1M Metropolitan Kepong,1600,5
96254430,Villa Angsana,1400,3
100164968,Serini Melawati,3000,3
100052346,The Haute,2300,3
100164919,TR Residence,2500,3
98312836,TR Residence,6500,3
98390095,TR Residence,3200,3
100164908,Residensi Sefina Mont Kiara,3900,3
99088126,Residensi Sefina Mont Kiara,4600,2
99166841,Residensi Sefina Mont Kiara,3700,1
100164887,Inspirasi Mont Kiara,3800,3
99187009,Inspirasi Mont Kiara,2200,2
100164797,Melur Apartment (Sentul),2000,4
99190328,Solaris Dutamas Designer Suites,5800,3
98910302,Solaris Dutamas Designer Suites,1800,11
100164688,The Scott Garden,1500,1
100164358,Palace Court,2200,3
99689209,Sky Suites - KLCC,3200,2
100164277,CitiZen,1600,2
100164108,Cendana Apartment,1200,2
99133759,Angkasa Condominiums,1300,3
100164078,PPA1M Metropolitan Kepong,1600,5
99990161,PV9 Residences - Taman Melati,1000,1
100163904,Sri Intan 2,1500,3
100163707,Enesta,1550,3
100163744,Platinum Lake PV8,100,1
90040084,Platinum Lake PV8,3500,3
100163372,THE FENNEL AT SENTUL EAST,3100,3
100163445,ViPod Residences - KLCC,3800,2
100163320,The Park 2 - Pavilion Bukit Jalil,3500,3
99580318,Cheras Awana Flat,750,3
100163290,Jasmin,1500,3
99424378,Taman Pusat Kepong Shop Apartment,850,3
99478818,CitiZen,1900,2
100162991,Stonor 3 - KLCC,7500,3
100162780,Ppa1m,1330,3
100162716,Serini Melawati,2000,2
100162477,The Birch,1600,2
99850239,Desa Kudalari,4000,1
99207804,Mutiara Villa,2400,2
99729758,PV9 Residences - Taman Melati,2000,4
100162013,OUG Parklane,1200,3
100161950,The Centrina,2500,3
99729756,PV9 Residences - Taman Melati,2200,4
99660732,PV9 Residences - Taman Melati,1800,3
100161975,Residency V,2400,3
100161971,EkoCheras Service Apartment,250,1
100161677,Endah Promenade,2000,3
100161864,The Forum,3000,3
100161836,INSPIRASI MONT KIARA,3350,3
100161426,Zehn Bukit Pantai,5300,4
100161529,Kuchai Entrepreneurs Park,800,2
100161526,Residensi Akasia Permaisuri,1400,3
100161525,Pinnacle,2400,3
96786460,SkyAwani 3 Residence - Setapak,1500,3
100161188,Seasons Garden Residences - Wangsa Maju,1500,3
99956637,The Herz,2300,3
99487292,Faber Heights,2000,3
100161050,Palace Court,1500,2
99440238,PPR Kampung Limau,800,3
99910051,Bandar Tasik Selatan (Low Cost),900,3
97282409,Bandar Tasik Selatan (Low Cost),2400,2
96874290,Bandar Tasik Selatan (Low Cost),2700,3
99190475,Bandar Tasik Selatan (Low Cost),850,3
99190464,Bandar Tasik Selatan (Low Cost),1000,3
100160845,V Residence Suites,2400,2
97767407,V Residence Suites,1350,2
99203411,V Residence Suites,2850,3
99154750,Rivercity Condominium,1350,3
99152891,Rivercity Condominium,1800,1
100160708,Residensi Gurneymas,1400,3
100160689,Avara Seputeh,2800,2
100057838,Sri Saujana (Kepong),750,3
100160564,Residensi Akasia Permaisuri,1400,3
100160632,Desa Dua Aman Puri,850,3
99870040,Rampai Court,950,2
100106771,Rampai Court,1100,2
100086820,Menara Polo,1800,3
100160380,Stonor 3 - KLCC,7500,3
99775488,Sentul Point Suite Apartment,1800,3
100160330,The Haute,2100,3
100160336,Residensi Harmoni 2 - Bukit Prima Pelangi,2100,3
100160359,Rivercity Condominium,1500,3
100160464,Stonor 3 - KLCC,4500,2
99957215,Taman Lensen,1400,4
88748103,Taman Lensen,2000,4
98833813,Unio Residence,1799,1
99801310,Lido Residency,1600,2
100002123,Bayu Andaman,1400,3
99931772,Residensi KepongMas,1300,3
99931784,Seri Riana Residence,3200,3
99997790,Residensi Kepongmas 2,1300,3
100159967,Maxim Citilights,1200,2
99970753,Pangsapuri Sri Penara,900,3
100159769,Sri Putramas,1700,3
100159901,Maxim Residences,1400,3
98705347,Maxim Residences,2600,1
99673271,Baiduri Apartment (Desa Pandan),1500,3
98244338,Baiduri Apartment (Desa Pandan),2500,3
99447865,Rivercity Condominium,1500,3
100113050,Parkhill Residence Bukit Jalil,2500,3
100159490,D'Suria Condominium,2400,4
100159124,Hartamas Regency II,5800,7
100159329,M Centura,1250,2
100159306,Sri Lojing,2200,4
99865648,Pangsapuri Desa Tenaga,1000,3
100158049,Taman Castlefield,750,2
98270573,Winner Court A,1050,3
100158140,Sky Awani Residensi,1400,3
100158103,Villa Crystal,2000,3
100158014,Damai Hillpark,1800,3
99889997,Parkhill Residence Bukit Jalil,3000,3
100157809,Seasons Garden Residences - Wangsa Maju,2000,3
82093520,Angkasa Condominiums,1600,3
